timestamp,wind_speed,temperature,RH,pressure,gust,wind_dir_dev,precipitation,theoretical_output_kW,actual_output_kW
2022-12-16 15:00:00,5.61,26.18,97,1012.6,9.69,4.02,9.12,495.3,460.52
2022-12-16 16:00:00,6.17,27.93,46,1008.55,10.25,0.0,1.54,660.33,644.87
2022-12-16 17:00:00,8.23,23.72,46,1011.47,11.65,0.0,7.38,1563.31,1511.78
2022-12-16 18:00:00,8.2,25.58,44,1000.7,10.49,28.36,9.14,1547.0,1376.69
2022-12-16 19:00:00,6.52,25.95,38,1021.08,9.64,16.2,9.65,777.66,738.17
2022-12-16 20:00:00,11.26,19.22,51,1003.59,15.4,0.0,0.32,4004.4,3929.0
2022-12-16 21:00:00,6.47,32.26,58,1006.85,7.52,15.81,7.58,759.55,679.13
2022-12-16 22:00:00,5.48,20.06,85,1023.73,8.45,0.0,6.51,462.56,451.16
2022-12-16 23:00:00,5.88,23.09,64,1012.66,9.02,0.0,3.89,570.45,570.07
2022-12-17 00:00:00,8.11,26.62,61,1016.16,12.19,7.46,3.66,1496.87,1471.88
2022-12-17 01:00:00,6.96,21.74,19,1026.48,11.01,26.28,4.03,945.22,919.69
2022-12-17 02:00:00,9.26,22.85,64,1000.07,13.9,0.0,6.11,2224.59,2102.05
2022-12-17 05:00:00,7.47,27.27,76,1018.59,10.19,0.0,8.17,1171.11,1128.71
2022-12-17 06:00:00,6.07,28.94,39,1021.05,9.77,0.0,9.9,627.72,606.49
2022-12-17 07:00:00,6.86,32.44,31,1021.66,7.72,11.7,7.36,905.03,839.74
2022-12-17 08:00:00,7.85,23.54,74,1006.69,8.05,0.0,1.72,1358.23,1335.03
2022-12-17 12:00:00,4.77,30.28,81,1016.64,7.12,16.17,6.34,304.77,277.31
2022-12-17 13:00:00,7.76,22.55,65,1008.89,10.77,0.0,3.02,1313.24,1302.45
2022-12-17 14:00:00,5.56,24.31,65,1019.96,7.14,35.51,2.27,481.99,454.0
2022-12-17 15:00:00,7.98,33.31,63,1003.26,12.92,0.0,2.98,1427.91,1341.94
2022-12-17 16:00:00,6.2,28.28,83,1009.39,10.04,0.0,7.56,668.91,625.15
2022-12-17 17:00:00,4.32,26.41,41,1002.79,4.66,15.49,9.17,225.56,206.22
2022-12-17 18:00:00,8.0,31.68,63,1005.34,11.51,0.0,2.44,1438.47,1369.16
2022-12-17 19:00:00,6.77,27.99,74,1026.73,9.48,6.04,9.47,869.56,839.49
2022-12-17 20:00:00,8.24,22.71,57,1020.81,11.55,0.0,6.6,1572.17,1548.84
2022-12-17 21:00:00,6.37,25.13,61,1027.74,7.52,8.82,6.03,725.09,710.85
2022-12-17 22:00:00,10.05,23.84,54,997.63,11.79,0.0,9.56,2851.06,2680.49
2022-12-17 23:00:00,5.95,23.67,55,1001.73,7.73,16.12,3.29,591.31,559.36
2022-12-18 00:00:00,9.33,22.44,35,987.96,11.83,29.24,1.28,2278.45,2037.77
2022-12-18 01:00:00,8.4,29.35,63,1018.81,12.0,0.0,0.19,1664.18,1646.92
2022-12-18 02:00:00,4.03,25.5,39,1014.99,8.61,40.42,9.86,183.34,163.71
2022-12-18 03:00:00,6.93,27.09,65,1015.66,11.82,0.0,9.73,932.25,899.57
2022-12-18 04:00:00,9.08,30.05,83,1003.55,15.32,0.0,0.51,2098.88,1980.28
2022-12-18 05:00:00,9.99,17.06,57,1005.92,13.71,4.36,4.67,2800.77,2737.01
2022-12-18 06:00:00,5.87,24.0,54,1012.34,7.3,15.91,0.73,567.54,548.75
2022-12-18 07:00:00,9.39,21.64,84,1016.56,10.66,29.6,0.46,2320.12,2166.03
2022-12-18 08:00:00,7.32,21.88,76,1020.5,12.02,27.86,8.24,1098.78,1014.83
2022-12-18 09:00:00,8.17,12.58,30,1028.22,9.73,4.36,9.27,1527.23,1513.18
2022-12-18 10:00:00,9.25,37.82,86,993.09,10.32,0.0,3.75,2221.52,1964.31
2022-12-18 11:00:00,7.72,25.42,28,1024.61,9.47,25.47,1.38,1289.83,1249.91
2022-12-18 12:00:00,9.25,15.32,77,1016.3,13.96,0.0,9.83,2218.55,2150.75
2022-12-18 13:00:00,4.99,28.0,57,1009.49,6.89,0.0,1.15,347.92,340.29
2022-12-18 14:00:00,7.73,24.45,91,1018.24,7.86,0.0,0.99,1296.05,1281.16
2022-12-18 15:00:00,5.1,21.43,48,1023.32,8.11,19.62,4.71,372.87,365.63
2022-12-18 18:00:00,6.89,21.22,57,1022.15,8.36,0.0,8.7,916.8,905.57
2022-12-18 19:00:00,10.74,23.99,42,1010.29,15.41,5.63,0.55,3471.26,3413.53
2022-12-18 21:00:00,5.12,17.79,83,1024.01,10.68,5.36,6.99,377.1,365.01
2022-12-18 22:00:00,6.39,21.43,69,1006.16,10.77,0.0,0.51,731.4,721.4
2022-12-18 23:00:00,8.36,14.8,92,1015.13,12.86,4.73,0.24,1636.74,1591.39
2022-12-19 00:00:00,7.2,21.61,75,1015.14,9.81,0.0,4.5,1046.4,1045.14
2022-12-19 01:00:00,8.66,30.34,51,1008.26,11.62,0.0,5.64,1823.15,1704.93
2022-12-19 02:00:00,4.67,25.08,68,1019.52,6.68,29.09,9.57,286.23,264.79
2022-12-19 03:00:00,7.21,35.81,58,1008.02,10.08,0.0,0.36,1052.48,985.7
2022-12-19 04:00:00,9.69,22.59,90,1004.48,14.02,0.0,7.45,2550.34,2382.83
2022-12-19 05:00:00,4.82,26.37,23,1016.6,6.32,0.0,9.76,313.61,304.28
2022-12-19 06:00:00,7.38,31.23,80,1009.31,11.7,0.0,3.84,1126.28,1071.29
2022-12-19 07:00:00,7.58,25.7,24,1014.99,12.69,13.65,3.18,1222.78,1189.95
2022-12-19 08:00:00,7.39,28.67,73,1013.36,9.92,0.0,5.46,1131.02,1073.57
2022-12-19 10:00:00,10.01,23.85,43,1007.8,11.37,0.0,8.91,2815.41,2702.55
2022-12-19 11:00:00,5.79,23.47,48,1012.49,8.48,0.0,7.8,543.35,526.51
2022-12-19 12:00:00,6.47,32.57,60,1018.23,6.45,0.0,1.84,760.38,739.24
2022-12-19 13:00:00,4.63,32.59,70,1014.8,9.06,9.32,0.36,277.68,262.94
2022-12-19 14:00:00,4.55,26.29,56,1011.4,7.86,32.33,6.93,265.01,238.13
2022-12-19 15:00:00,7.14,31.98,95,1024.13,9.23,41.98,9.74,1020.37,871.31
2022-12-19 16:00:00,10.23,27.39,60,1017.83,10.67,13.32,9.21,3002.83,2828.32
2022-12-19 17:00:00,8.01,31.11,43,1011.64,11.46,0.0,9.07,1439.31,1349.82
2022-12-19 18:00:00,6.32,25.69,67,1016.98,8.27,16.3,3.85,707.85,687.83
2022-12-19 19:00:00,5.62,29.48,59,1024.17,5.19,4.98,1.2,498.18,492.95
2022-12-19 20:00:00,6.45,36.53,52,1023.25,11.59,1.31,8.21,752.4,700.01
2022-12-19 21:00:00,5.73,23.17,55,1014.62,9.32,14.87,3.6,527.21,513.18
2022-12-19 23:00:00,5.79,31.33,55,1004.93,9.27,0.0,8.93,543.79,502.55
2022-12-20 00:00:00,5.5,19.48,73,1004.78,10.46,14.19,0.76,466.96,444.67
2022-12-20 01:00:00,7.83,27.46,37,1009.21,8.49,0.0,3.71,1346.94,1320.28
2022-12-20 02:00:00,6.41,30.12,88,1021.39,7.8,12.29,4.49,739.34,701.26
2022-12-20 03:00:00,7.68,29.28,68,999.85,9.3,0.0,8.54,1271.1,1174.84
2022-12-20 04:00:00,5.94,25.05,58,1014.02,7.8,19.36,9.17,587.24,548.54
2022-12-20 06:00:00,5.93,24.64,43,1009.64,6.92,0.0,7.7,585.59,564.2
2022-12-20 07:00:00,9.78,26.68,28,1001.58,12.77,0.0,1.5,2626.42,2544.88
2022-12-20 09:00:00,8.93,25.32,96,1009.78,11.85,0.0,9.37,1998.8,1873.23
2022-12-20 10:00:00,8.26,18.29,100,1009.67,10.81,20.08,4.27,1581.39,1462.55
2022-12-20 11:00:00,8.87,21.15,10,1000.59,11.63,19.12,1.77,1960.23,1838.49
2022-12-20 14:00:00,5.99,23.66,77,1006.4,8.37,43.88,2.57,603.84,539.67
2022-12-20 15:00:00,7.93,26.63,32,1012.76,12.1,0.0,8.52,1399.55,1345.83
2022-12-20 16:00:00,6.18,24.22,93,1010.97,9.77,4.73,6.79,661.04,617.43
2022-12-20 18:00:00,5.63,27.39,95,1020.31,8.72,0.0,6.81,500.62,474.5
2022-12-20 20:00:00,6.01,35.87,70,1020.61,10.82,0.0,7.6,607.57,565.66
2022-12-20 21:00:00,5.82,22.93,85,1017.63,5.57,0.0,9.24,554.19,533.89
2022-12-20 22:00:00,6.28,19.6,62,1018.65,6.64,3.48,6.35,694.04,676.09
2022-12-20 23:00:00,6.03,25.2,73,1019.66,9.31,0.0,8.04,615.26,602.25
2022-12-21 00:00:00,6.37,23.92,76,1024.65,8.05,0.0,9.47,725.86,715.8
2022-12-21 01:00:00,6.3,26.13,59,1010.26,10.44,19.91,7.59,701.32,645.95
2022-12-21 02:00:00,9.06,20.26,62,1023.89,13.96,0.0,7.96,2089.56,2071.04
2022-12-21 03:00:00,8.4,28.24,54,1009.68,10.16,0.0,3.02,1661.63,1623.86
2022-12-21 04:00:00,7.07,22.63,70,1007.68,7.09,20.43,7.51,991.03,912.14
2022-12-21 05:00:00,6.86,23.51,80,994.1,12.14,0.0,4.51,906.85,863.28
2022-12-21 06:00:00,5.82,20.3,61,1011.81,6.4,3.2,8.7,554.03,532.7
2022-12-21 07:00:00,6.53,19.08,67,1018.21,9.65,23.97,6.46,780.21,728.03
2022-12-21 08:00:00,7.54,30.82,52,1015.06,9.8,0.0,2.43,1201.81,1171.63
2022-12-21 09:00:00,7.26,32.36,48,1011.73,9.45,0.0,9.0,1073.89,1000.8
2022-12-21 10:00:00,3.87,19.4,89,1020.2,7.97,0.0,0.45,162.17,161.3
2022-12-21 11:00:00,5.34,31.22,19,1018.54,11.46,23.08,9.42,426.65,386.71
2022-12-21 12:00:00,7.33,24.75,57,1011.14,12.81,24.94,2.99,1104.55,1045.55
2022-12-21 13:00:00,9.02,22.39,46,1007.77,10.34,0.0,1.54,2058.67,2037.11
2022-12-21 14:00:00,3.81,27.7,49,1011.46,5.63,17.48,9.22,154.92,142.62
2022-12-21 16:00:00,6.59,23.04,69,1011.02,9.59,12.03,7.96,803.08,757.22
2022-12-21 18:00:00,7.09,33.68,85,1012.82,9.17,0.0,9.41,997.84,911.2
2022-12-21 19:00:00,6.63,21.82,54,1019.49,11.33,0.0,8.74,816.51,802.29
2022-12-21 20:00:00,6.0,21.95,92,1005.82,8.54,1.51,4.17,605.14,581.56
2022-12-21 21:00:00,3.74,29.69,39,1009.66,6.13,0.0,7.6,146.42,137.76
2022-12-21 22:00:00,7.9,31.78,55,1019.89,12.02,4.37,9.23,1381.67,1301.18
2022-12-21 23:00:00,4.64,29.41,85,1009.92,8.39,19.64,4.95,280.99,258.21
2022-12-22 01:00:00,5.18,27.38,78,1006.51,8.24,3.49,0.51,389.76,374.13
2022-12-22 02:00:00,7.33,28.42,62,1003.08,8.67,0.0,6.82,1104.75,1032.4
2022-12-22 03:00:00,5.45,23.48,58,1012.19,5.66,0.0,7.73,455.11,440.74
2022-12-22 04:00:00,4.11,30.48,83,1000.9,7.06,28.23,0.76,194.12,171.45
2022-12-22 05:00:00,8.3,18.84,55,1011.37,11.57,0.0,5.23,1603.91,1550.73
2022-12-22 06:00:00,7.07,26.34,78,1005.22,10.79,7.51,7.41,990.68,917.52
2022-12-22 07:00:00,6.79,26.79,38,1031.97,12.56,2.57,7.3,879.89,873.43
2022-12-22 08:00:00,7.66,20.91,66,1027.5,12.36,40.84,7.64,1260.12,1155.04
2022-12-22 09:00:00,7.27,18.09,70,995.71,10.42,16.0,0.71,1079.12,1008.16
2022-12-22 10:00:00,8.47,24.91,57,1018.21,10.19,19.63,7.81,1705.44,1605.91
2022-12-22 11:00:00,8.07,24.11,55,1004.28,11.63,0.0,5.29,1473.03,1403.93
2022-12-22 12:00:00,7.43,28.76,28,1007.59,7.74,37.67,4.44,1152.53,1034.36
2022-12-22 13:00:00,7.09,24.92,89,1019.27,10.11,0.0,8.85,1001.59,964.2
2022-12-22 14:00:00,7.46,32.0,53,1012.66,11.01,2.16,2.17,1166.09,1119.67
2022-12-22 15:00:00,4.26,23.36,53,1020.51,5.04,11.29,9.04,216.64,208.48
2022-12-22 16:00:00,8.76,27.38,85,991.28,9.62,0.0,0.79,1888.06,1756.48
2022-12-22 18:00:00,5.77,26.46,77,1011.54,9.69,0.0,0.85,539.13,529.39
2022-12-22 19:00:00,5.14,28.69,45,1007.59,8.76,14.6,8.21,381.06,348.4
2022-12-22 20:00:00,7.25,19.79,60,1008.35,12.13,0.0,2.77,1071.3,1061.35
2022-12-22 21:00:00,5.04,31.23,89,1016.6,6.51,10.6,5.06,360.22,327.2
2022-12-22 22:00:00,7.98,26.76,40,995.67,10.27,0.0,7.29,1426.8,1324.26
2022-12-22 23:00:00,7.8,18.32,67,1012.18,11.52,3.48,9.9,1333.2,1282.09
2022-12-23 00:00:00,5.01,20.24,34,1023.57,10.47,37.03,1.93,352.02,332.84
2022-12-23 01:00:00,7.52,26.97,81,1008.62,10.34,0.0,9.53,1194.84,1124.84
2022-12-23 02:00:00,6.5,25.64,61,1007.42,11.09,4.74,3.77,770.13,751.91
2022-12-23 03:00:00,6.25,23.96,47,1007.49,5.7,0.0,7.58,684.38,656.54
2022-12-23 04:00:00,9.24,33.05,26,1016.32,14.11,0.0,2.4,2209.82,2134.92
2022-12-23 05:00:00,6.86,21.58,56,1011.12,10.23,0.0,7.75,904.4,873.97
2022-12-23 06:00:00,8.04,28.1,61,1016.42,10.08,4.44,5.78,1455.55,1387.1
2022-12-23 07:00:00,5.7,25.35,64,997.41,8.77,21.42,7.17,518.73,465.78
2022-12-23 08:00:00,8.6,21.75,36,1009.86,11.05,0.0,5.37,1781.95,1717.64
2022-12-23 09:00:00,7.89,21.29,55,1007.95,12.89,42.1,5.27,1378.14,1211.86
2022-12-23 10:00:00,6.7,28.97,49,1016.07,11.03,1.98,2.13,841.95,827.0
2022-12-23 11:00:00,9.34,17.16,51,1013.13,14.3,8.58,5.87,2288.52,2182.33
2022-12-23 12:00:00,5.3,30.98,70,1013.98,8.29,0.0,0.41,417.63,405.62
2022-12-23 13:00:00,6.62,23.01,58,1012.7,11.09,0.0,7.46,812.62,787.77
2022-12-23 14:00:00,8.89,37.05,56,1021.55,7.07,0.0,5.08,1971.85,1828.21
2022-12-23 15:00:00,6.46,20.17,94,1003.52,9.85,29.9,1.48,756.39,680.91
2022-12-23 16:00:00,6.4,20.4,47,1018.29,13.38,0.0,5.11,735.74,721.22
2022-12-23 17:00:00,6.62,21.72,21,1019.63,11.05,25.27,0.6,814.89,783.95
2022-12-23 18:00:00,7.12,30.86,87,1021.87,9.96,52.99,6.65,1012.28,852.0
2022-12-23 20:00:00,5.49,24.68,83,1009.08,8.36,0.0,7.0,464.76,441.38
2022-12-23 21:00:00,7.03,24.01,66,1012.24,9.42,0.0,7.74,974.08,943.41
2022-12-23 22:00:00,7.81,25.4,56,1013.98,13.07,42.06,6.49,1334.15,1185.2
2022-12-23 23:00:00,8.33,29.91,73,1018.74,12.22,0.0,3.2,1621.01,1593.02
2022-12-24 00:00:00,6.48,35.73,38,1007.84,9.36,0.0,7.19,762.81,693.0
2022-12-24 01:00:00,8.11,26.67,24,1014.02,9.14,0.0,7.71,1498.97,1444.81
2022-12-24 02:00:00,8.08,30.17,71,1004.05,11.9,0.0,0.49,1480.84,1414.62
2022-12-24 03:00:00,5.77,22.34,75,1005.53,10.31,0.0,3.03,538.11,526.94
2022-12-24 04:00:00,6.81,26.51,47,1020.18,9.67,0.0,5.16,884.21,863.45
2022-12-24 05:00:00,7.47,27.78,77,1016.93,11.0,37.91,4.12,1168.49,1065.71
2022-12-24 06:00:00,6.28,24.97,50,999.4,8.1,0.0,0.08,694.72,675.81
2022-12-24 07:00:00,7.21,30.33,70,1025.16,12.92,25.06,4.19,1051.3,994.94
2022-12-24 09:00:00,5.7,21.56,91,1034.53,10.26,0.0,9.49,518.68,513.58
2022-12-24 10:00:00,7.45,28.03,42,1017.41,9.62,14.2,8.22,1158.55,1084.85
2022-12-24 11:00:00,4.89,22.87,40,1010.22,8.27,0.0,5.85,328.68,317.05
2022-12-24 12:00:00,6.04,28.38,34,1007.81,8.42,0.0,5.43,618.72,583.89
2022-12-24 13:00:00,8.56,22.9,33,1008.25,12.0,18.9,6.88,1758.15,1625.34
2022-12-24 14:00:00,5.95,25.98,36,1003.53,8.84,0.0,2.21,592.14,578.09
2022-12-24 15:00:00,6.36,23.69,62,1014.46,9.7,14.01,8.95,720.38,681.18
2022-12-24 16:00:00,7.3,33.98,73,1020.72,12.88,2.57,3.73,1092.06,1050.32
2022-12-24 17:00:00,6.76,24.23,55,1010.59,6.62,22.52,1.43,866.63,823.62
2022-12-24 18:00:00,6.79,26.86,28,1012.55,9.69,7.71,7.49,878.53,830.48
2022-12-24 20:00:00,7.76,28.91,35,1022.87,9.96,0.0,9.85,1312.72,1273.09
2022-12-24 21:00:00,6.87,26.13,61,1019.3,8.6,12.4,9.77,911.43,868.11
2022-12-24 22:00:00,5.83,29.41,53,1020.54,10.89,24.01,3.27,556.19,525.61
2022-12-24 23:00:00,9.36,31.06,30,1021.78,10.1,0.0,7.55,2301.72,2203.05
2022-12-25 00:00:00,7.78,26.52,61,1030.88,9.11,11.85,8.03,1322.45,1287.31
2022-12-25 01:00:00,7.26,16.04,45,998.57,11.61,0.0,5.72,1074.32,1012.03
2022-12-25 02:00:00,4.85,26.48,90,1019.9,8.26,0.0,9.52,320.65,306.64
2022-12-25 04:00:00,4.67,19.19,82,1012.57,5.49,1.92,5.6,284.98,271.6
2022-12-25 05:00:00,6.98,31.84,53,1002.15,8.71,6.95,1.74,952.5,887.45
2022-12-25 06:00:00,10.96,23.65,51,1005.0,14.82,9.29,4.05,3698.04,3571.26
2022-12-25 07:00:00,4.33,23.72,34,1013.98,4.97,27.43,7.71,227.03,208.55
2022-12-25 08:00:00,4.27,27.83,47,1002.68,3.67,0.0,0.58,217.69,210.18
2022-12-25 09:00:00,5.25,33.99,54,1024.37,9.26,0.0,2.77,406.5,397.07
2022-12-25 11:00:00,5.62,30.81,45,991.46,8.38,0.0,3.38,498.41,463.09
2022-12-25 12:00:00,6.97,25.19,53,1017.6,10.62,5.07,4.07,948.45,946.56
2022-12-25 13:00:00,8.82,29.29,47,1002.88,13.53,0.0,3.8,1924.81,1845.44
2022-12-25 14:00:00,9.78,24.31,83,1010.97,12.67,0.0,1.97,2623.83,2577.23
2022-12-25 15:00:00,4.92,23.78,70,1008.84,10.29,0.0,4.08,334.95,331.9
2022-12-25 16:00:00,9.83,33.24,61,1015.55,13.94,0.0,3.91,2668.67,2571.76
2022-12-25 17:00:00,7.38,31.8,93,1014.97,10.35,0.0,5.61,1128.61,1037.08
2022-12-25 18:00:00,4.52,26.55,56,1023.05,8.95,18.36,3.25,259.86,253.36
2022-12-25 19:00:00,8.58,26.72,91,1009.95,8.68,9.91,2.0,1772.98,1676.27
2022-12-25 20:00:00,6.5,26.08,36,1001.95,3.11,0.0,6.35,769.33,725.82
2022-12-25 21:00:00,7.98,24.6,84,1006.8,9.94,0.0,5.6,1426.52,1347.33
2022-12-25 22:00:00,8.55,31.97,58,1010.12,10.26,6.28,8.45,1752.05,1610.34
2022-12-26 00:00:00,6.58,22.15,79,991.39,10.71,7.64,7.12,797.85,721.9
2022-12-26 01:00:00,7.37,28.17,55,1012.76,11.88,0.0,4.06,1124.36,1106.01
2022-12-26 02:00:00,5.82,27.09,70,1006.53,7.65,0.0,8.22,552.27,522.82
2022-12-26 03:00:00,10.34,28.75,63,1009.09,12.67,0.0,3.21,3097.17,3015.36
2022-12-26 04:00:00,7.47,25.81,37,1021.28,9.29,8.18,5.39,1169.26,1129.48
2022-12-26 05:00:00,6.78,31.21,76,1027.34,10.55,25.48,1.59,876.26,823.33
2022-12-26 06:00:00,9.55,30.11,87,1013.85,14.4,0.0,3.31,2442.33,2341.24
2022-12-26 07:00:00,5.67,18.69,60,1005.65,9.09,15.61,9.69,510.11,472.31
2022-12-26 08:00:00,5.44,15.78,47,1020.72,6.31,0.0,6.82,450.78,444.01
2022-12-26 10:00:00,6.46,23.79,50,1018.61,9.68,21.4,7.33,755.31,709.17
2022-12-26 11:00:00,6.65,19.0,68,1008.92,9.79,0.0,1.31,824.72,818.0
2022-12-26 12:00:00,6.25,26.46,55,1018.84,9.42,33.47,6.35,684.85,622.49
2022-12-26 13:00:00,5.8,28.55,80,1008.85,7.29,6.25,1.52,548.08,521.63
2022-12-26 14:00:00,5.51,24.52,73,1011.6,7.99,0.0,0.9,468.89,465.76
2022-12-26 15:00:00,8.12,26.0,66,998.23,10.35,0.0,5.51,1500.47,1405.42
2022-12-26 16:00:00,5.98,16.64,39,1014.92,7.69,0.23,8.92,599.7,583.67
2022-12-26 17:00:00,6.31,23.67,69,1019.79,7.55,0.0,6.37,706.17,694.29
2022-12-26 18:00:00,4.92,23.2,81,1017.34,9.89,0.0,3.87,333.52,332.39
2022-12-26 19:00:00,5.64,24.66,35,1012.72,8.86,0.0,5.27,502.09,486.75
2022-12-26 20:00:00,5.94,22.75,53,1020.89,10.17,26.39,4.39,589.41,567.1
2022-12-26 21:00:00,7.88,29.81,80,1028.29,11.33,0.0,5.97,1370.17,1323.04
2022-12-26 22:00:00,8.5,18.63,58,1008.9,10.75,0.0,9.47,1723.64,1658.21
2022-12-26 23:00:00,4.22,31.92,36,1012.54,5.12,0.0,7.56,210.1,196.56
2022-12-27 00:00:00,7.81,23.61,66,1010.78,10.76,0.0,1.63,1337.17,1331.23
2022-12-27 01:00:00,5.54,33.91,86,1022.53,9.71,12.51,5.48,477.05,431.96
2022-12-27 02:00:00,6.52,13.36,57,1008.98,11.91,0.0,6.75,777.01,747.63
2022-12-27 03:00:00,6.56,25.43,35,1015.18,8.27,0.0,6.22,791.16,769.12
2022-12-27 04:00:00,9.1,33.05,56,1019.64,13.62,0.0,5.21,2117.04,1997.09
2022-12-27 05:00:00,6.58,31.73,63,1018.41,10.22,46.57,9.52,799.64,687.11
2022-12-27 06:00:00,9.5,27.92,44,1015.77,11.33,0.01,9.77,2404.56,2311.02
2022-12-27 07:00:00,7.84,30.51,59,1008.31,11.41,0.0,9.84,1353.82,1265.07
2022-12-27 09:00:00,7.5,12.85,37,1015.06,10.99,11.72,3.63,1184.43,1161.43
2022-12-27 10:00:00,5.71,26.79,42,1013.78,6.88,35.4,1.39,522.92,482.3
2022-12-27 11:00:00,7.74,24.13,48,1024.61,9.27,3.14,5.54,1298.59,1280.79
2022-12-27 12:00:00,7.58,19.1,61,1004.87,14.04,0.99,2.85,1222.27,1200.04
2022-12-27 13:00:00,7.63,30.12,80,1010.79,12.73,0.0,1.83,1244.95,1194.9
2022-12-27 14:00:00,9.3,27.07,54,1005.27,12.99,7.36,7.95,2259.48,2104.1
2022-12-27 15:00:00,9.5,33.88,49,1015.79,12.19,0.0,2.0,2402.44,2308.54
2022-12-27 16:00:00,5.23,14.06,57,1007.06,7.04,5.67,4.88,401.28,392.01
2022-12-27 17:00:00,4.04,24.84,74,1010.54,5.62,0.0,5.33,184.49,177.28
2022-12-27 18:00:00,7.47,24.05,96,1006.37,10.04,17.77,0.44,1170.89,1084.58
2022-12-27 19:00:00,6.43,29.37,36,1001.41,8.42,29.64,6.42,746.23,650.6
2022-12-27 20:00:00,4.74,28.3,52,1004.86,11.09,22.63,7.38,298.44,267.41
2022-12-27 21:00:00,6.26,31.51,45,1014.08,10.27,0.0,7.93,688.9,647.87
2022-12-27 22:00:00,6.87,21.01,61,1012.76,11.62,19.08,5.46,910.48,849.06
2022-12-27 23:00:00,8.04,30.64,35,1005.29,9.94,25.12,0.27,1460.01,1326.81
2022-12-28 00:00:00,8.72,20.54,100,1016.54,9.96,0.0,4.6,1859.78,1816.77
2022-12-28 01:00:00,7.19,27.71,53,1007.67,10.35,13.15,2.28,1044.02,992.11
2022-12-28 02:00:00,5.73,36.48,49,1008.83,8.43,0.0,7.63,528.11,478.84
2022-12-28 04:00:00,6.79,15.08,52,1012.48,9.43,0.0,5.33,876.68,849.49
2022-12-28 05:00:00,5.52,31.96,92,1003.35,10.06,0.0,2.94,472.93,437.59
2022-12-28 06:00:00,4.93,19.05,39,1025.03,8.53,4.86,9.95,335.72,330.25
2022-12-28 07:00:00,8.34,20.62,41,1001.69,10.25,0.0,8.37,1624.96,1540.57
2022-12-28 08:00:00,6.83,31.06,62,1001.05,11.71,14.52,2.12,894.31,821.88
2022-12-28 09:00:00,6.69,23.64,40,1014.53,9.59,1.67,8.53,839.93,814.49
2022-12-28 11:00:00,7.54,30.03,65,1011.39,10.38,0.0,5.38,1200.89,1131.9
2022-12-28 12:00:00,6.67,24.01,37,998.73,11.49,0.0,5.61,832.06,784.05
2022-12-28 14:00:00,7.81,23.58,57,1021.36,11.13,0.28,9.99,1338.64,1319.45
2022-12-28 16:00:00,8.79,22.9,81,1000.44,11.7,0.0,8.42,1902.27,1778.73
2022-12-28 17:00:00,6.65,19.29,49,1017.6,9.86,34.64,5.56,825.24,751.88
2022-12-28 18:00:00,5.99,20.68,43,1012.08,8.42,0.0,8.6,601.77,582.64
2022-12-28 19:00:00,10.01,24.1,34,1017.96,12.18,41.1,4.52,2813.73,2608.09
2022-12-28 20:00:00,8.09,27.83,61,1001.0,10.44,20.77,8.12,1483.2,1326.85
2022-12-28 21:00:00,7.76,23.66,38,1015.06,11.14,0.0,7.19,1310.35,1276.27
2022-12-28 22:00:00,4.52,26.82,77,1015.84,6.99,27.79,9.52,259.67,235.34
2022-12-28 23:00:00,8.2,26.98,75,1005.62,10.5,0.0,2.39,1546.27,1500.71
2022-12-29 00:00:00,8.63,26.58,76,1012.09,11.12,0.0,3.08,1803.06,1773.54
2022-12-29 01:00:00,8.21,22.91,83,1019.67,9.74,29.93,5.89,1549.75,1412.96
2022-12-29 02:00:00,6.06,22.78,63,1014.91,10.4,0.0,6.64,624.38,607.96
2022-12-29 03:00:00,7.53,32.11,54,1007.1,11.57,0.0,2.66,1195.77,1139.68
2022-12-29 04:00:00,6.13,17.98,55,1021.07,4.65,0.0,6.52,646.99,637.71
2022-12-29 05:00:00,8.01,13.82,65,1015.21,15.25,10.11,7.69,1440.24,1374.84
2022-12-29 06:00:00,9.56,17.42,74,1013.84,12.52,26.67,8.06,2454.5,2248.09
2022-12-29 07:00:00,8.29,32.76,85,1029.69,8.35,0.0,7.97,1599.23,1517.18
2022-12-29 08:00:00,3.66,25.73,58,1012.72,5.98,9.38,2.28,137.67,134.52
2022-12-29 09:00:00,7.13,29.02,83,1011.81,9.48,0.0,4.28,1014.83,978.26
2022-12-29 10:00:00,5.64,24.27,77,1010.94,8.32,13.48,5.44,502.54,469.03
2022-12-29 11:00:00,6.37,27.11,61,1020.13,9.64,17.61,3.46,723.75,700.76
2022-12-29 13:00:00,6.35,28.24,56,1009.8,8.16,0.0,8.08,716.75,679.6
2022-12-29 15:00:00,8.78,23.33,43,1023.56,11.0,12.01,2.33,1901.44,1894.96
2022-12-29 16:00:00,8.46,29.66,58,1007.36,10.85,0.0,1.24,1695.95,1637.75
2022-12-29 17:00:00,4.13,29.43,91,1017.23,8.04,0.0,3.65,198.04,191.01
2022-12-29 18:00:00,6.59,22.14,36,1016.65,10.21,0.0,8.63,803.34,784.93
2022-12-29 19:00:00,5.84,17.11,90,1009.48,9.82,0.0,0.7,557.53,542.12
2022-12-29 20:00:00,9.05,28.99,72,1013.66,12.71,0.0,9.55,2080.08,1975.75
2022-12-29 22:00:00,5.7,30.49,19,1022.85,10.49,0.0,2.34,520.77,516.46
